The lifecycle projection must advance from its exact prior state.,生命周期投影必须从其精确前一状态推进。
Release Snapshot Hash,发布快照哈希
Updated By,更新人
Updated At,更新时间
NPI Document Confirmation,NPI 文件确认
Confirmation Key,确认键
Release Policy Snapshot Hash,发布策略快照哈希
Evidence Snapshot Hash,证据快照哈希
Confirmation Type,确认类型
review_approve,评审批准
review_reject,评审拒绝
release,发布
supersede,取代
obsolete,作废
Confirmation Method,确认方式
Confirmation Intent,确认意图
Confirmation Evidence Hash,确认证据哈希
NPI Document Lifecycle Event,NPI 文件生命周期事件
Lifecycle Event Type,生命周期事件类型
submitted,已提交
resubmitted,已重新提交
review_approved,评审已批准
review_rejected,评审已拒绝
From State,原状态
To State,目标状态
Lifecycle Event Hash,生命周期事件哈希
NPI Document Release Policy,NPI 文件发布策略
Release Policy Key Hash,发布策略键哈希
NPI Document Release Policy Version,NPI 文件发布策略版本
Document Release Policy,文件发布策略
Release Policy Version Key,发布策略版本键
Required Scan State,所需扫描状态
NPI Document Review Cycle,NPI 文件评审周期
Review Evidence,评审证据
NPI Document Revision Lifecycle,NPI 文件修订版生命周期
Current Lifecycle State,当前生命周期状态
Select the supported confirmation intent.,请选择受支持的确认意图。
Obsolete,作废
Submit for review,提交评审
Resubmit for review,重新提交评审
Approve review,批准评审
Reject review,拒绝评审
Release revision,发布修订版
Supersede revision,取代修订版
Mark obsolete,标记为作废
Confirm the exact document review or release action.,请确认精确的文件评审或发布操作。
Enter the required controlled reason.,请输入所需的受控原因。
Select an exact published release policy.,请选择精确的已发布发布策略。
The rejected review cycle is not available.,被拒绝的评审周期不可用。
Select an exact later released revision.,请选择精确的后续已发布修订版。
Lifecycle state,生命周期状态
Lifecycle version,生命周期版本
Review and release,评审与发布
Document review and release details are not available for this workspace.,此工作区无法查看文件评审和发布详情。
Review and release commands are temporarily disabled. Immutable history remains available.,评审和发布命令暂时停用。不可变历史记录仍可查看。
Release snapshot,发布快照
Confirmation required,需要确认
Release policy,发布策略
Replacement revision,替代修订版
Controlled reason,受控原因
I confirm this exact action using my authenticated session.,我确认使用已认证会话执行此精确操作。
"The confirmation, exact input hashes, actor, time, request ID and trace ID will be retained.","系统将保留确认记录、精确输入哈希、操作人、时间、请求编号和追踪编号。"
Reviewer progress,评审人进度
Reviewer slot,评审人位置
Assigned user,已指派用户
No review cycle has been submitted for this revision.,此修订版尚未提交评审周期。
Review cycles,评审周期
No immutable review cycles.,没有不可变评审周期。
Cycle,周期
Required approvals,所需批准数
Submitted by,提交人
Submitted,已提交
Closed,已关闭
Electronic confirmations,电子确认
No immutable confirmations.,没有不可变确认记录。
Review approved,评审已批准
Review rejected,评审已拒绝
Lifecycle events,生命周期事件
No immutable lifecycle events.,没有不可变生命周期事件。
Transition,状态转换
Resubmitted,已重新提交
Enter a bounded list of released document revisions.,请输入有限数量的已发布文件修订版。
The baseline member contains unsupported fields.,基线成员包含不支持的字段。
Attach each released revision once.,每个已发布修订版只能附加一次。
The document baseline policy is unavailable.,文件基线策略不可用。
You are not authorized to create this document baseline.,您无权创建此文件基线。
The exact released document baseline input is unavailable.,精确的已发布文件基线输入不可用。
The document baseline is unavailable.,文件基线不可用。
The idempotency key was already used for a different baseline.,该幂等键已用于其他基线。
The baseline policy snapshot hash does not match its content.,基线策略快照哈希与其内容不匹配。
Enter exact released file evidence.,请输入精确的已发布文件证据。
Released file evidence does not match the document revision.,已发布文件证据与文件修订版不匹配。
The revision snapshot hash does not match released evidence.,修订版快照哈希与已发布证据不匹配。
Select an exact baseline policy version.,请选择精确的基线策略版本。
Enter a bounded list of exact released revisions.,请输入有限数量的精确已发布修订版。
Baseline member sequence must be contiguous.,基线成员序号必须连续。
Baseline members and revisions must be unique.,基线成员和修订版必须唯一。
An immutable baseline must use version 1.,不可变基线必须使用版本 1。
The baseline snapshot hash does not match its members.,基线快照哈希与其成员不匹配。
The baseline dependency key does not match its exact scope.,基线依赖键与其精确范围不匹配。
The baseline dependency snapshot hash does not match.,基线依赖快照哈希不匹配。
Select a supported baseline impact event.,请选择支持的基线影响事件。
The successor revision must differ from the prior input.,后续修订版必须与先前输入不同。
The baseline impact key does not match its exact lineage.,基线影响键与其精确沿袭不匹配。
The baseline impact event hash does not match its lineage.,基线影响事件哈希与其沿袭不匹配。
Enter a valid lowercase SHA-256 hash.,请输入有效的小写 SHA-256 哈希。
Enter an integer greater than zero.,请输入大于零的整数。
Enter a bounded list of user IDs.,请输入有限数量的用户编号。
User IDs must be unique.,用户编号必须唯一。
Document baselines can only be changed through an authorized NPI baseline command.,文件基线只能通过获授权的 NPI 基线命令更改。
Only authorized Gate and revision commands can change baseline dependencies.,只有获授权的阶段门和修订命令可以更改基线依赖。
Select a supported baseline policy publication state.,请选择支持的基线策略发布状态。
Enter a valid JSON array.,请输入有效的数据数组。
Document baselines are temporarily unavailable.,文件基线暂时不可用。
Baseline Global ID,基线全局编号
Select a supported baseline command operation.,请选择支持的基线命令操作。
Idempotency Key Hash,幂等键哈希
Receipt Key does not match the actor-bound command scope.,回执键与操作人绑定的命令范围不匹配。
The baseline command receipt does not match its Project.,基线命令回执与其项目不匹配。
Response Payload,响应载荷
Sealed must be a checkbox value.,封存状态必须为复选框值。
Updated At cannot be earlier than Created At.,更新时间不能早于创建时间。
A baseline command response must be sealed after success.,基线命令响应必须在成功后封存。
A baseline command response can only be sealed once.,基线命令响应只能封存一次。
The baseline command response does not match its baseline.,基线命令响应与其基线不匹配。
Response Hash does not match the sealed response.,响应哈希与已封存响应不匹配。
Input Document Global ID,输入文件全局编号
Input Revision Global ID,输入修订版全局编号
Evidence Reference Global ID,证据引用全局编号
Document Baseline,文件基线
Document Baseline must match its exact Global ID.,文件基线必须与其精确全局编号匹配。
The baseline dependency does not match its immutable baseline.,基线依赖与其不可变基线不匹配。
The Gate dependency input is not an exact baseline member.,阶段门依赖输入不是精确的基线成员。
The baseline dependency does not match its Gate.,基线依赖与其阶段门不匹配。
The baseline dependency does not match exact Gate evidence.,基线依赖与精确阶段门证据不匹配。
Baseline Snapshot Hash,基线快照哈希
Input Revision Snapshot Hash,输入修订版快照哈希
Canonical Dependency Snapshot,规范依赖快照
Dependency Snapshot does not match its exact Gate input.,依赖快照与其精确阶段门输入不匹配。
Registered By User ID,登记用户编号
Registered At,登记时间
Dependency Global ID,依赖全局编号
Successor Revision Global ID,后续修订版全局编号
The impact event does not match its registered dependency.,影响事件与其已登记依赖不匹配。
The exact direct successor revision is unavailable.,精确的直接后续修订版不可用。
Successor Revision Snapshot Hash,后续修订版快照哈希
Canonical Impact Event Snapshot,规范影响事件快照
Impact Event Snapshot does not match its exact lineage.,影响事件快照与其精确沿袭不匹配。
Initiated By User ID,发起用户编号
Baseline Policy Global ID,基线策略全局编号
The document baseline does not match its Project and tenant.,文件基线与其项目和租户不匹配。
The exact published baseline policy is unavailable.,精确的已发布基线策略不可用。
Canonical Baseline Snapshot,规范基线快照
Canonical Baseline Snapshot must contain exact members.,规范基线快照必须包含精确成员。
Canonical Baseline Snapshot does not match its exact members.,规范基线快照与其精确成员不匹配。
Member Count,成员数
Member Count does not match the baseline snapshot.,成员数与基线快照不匹配。
Baseline Label,基线标签
Baseline Policy Snapshot Hash,基线策略快照哈希
Created By User ID,创建用户编号
Canonical Baseline Snapshot contains an invalid member.,规范基线快照包含无效成员。
Controlled Document must match its exact Global ID.,受控文件必须与其精确全局编号匹配。
The baseline member does not match its immutable baseline.,基线成员与其不可变基线不匹配。
The baseline member does not match its controlled document.,基线成员与其受控文件不匹配。
The baseline member does not match its exact document revision.,基线成员与其精确文件修订版不匹配。
The baseline member is not the exact released document revision.,基线成员不是精确的已发布文件修订版。
Member Sequence,成员序号
The baseline member release event is unavailable.,基线成员发布事件不可用。
Canonical Baseline Member Snapshot,规范基线成员快照
Baseline Member Snapshot does not match its immutable baseline.,基线成员快照与其不可变基线不匹配。
Baseline member creation time must match its baseline.,基线成员创建时间必须与其基线匹配。
Baseline Policy Key,基线策略键
Baseline Policy Title,基线策略标题
The baseline policy does not match its Project and tenant.,基线策略与其项目和租户不匹配。
A published document baseline policy version cannot be changed.,已发布的文件基线策略版本不可更改。
A new document baseline policy version must start as a draft.,新的文件基线策略版本必须以草稿开始。
Enable the document baseline policy before publishing this version.,发布此版本前请启用文件基线策略。
Baseline Authority User IDs,基线权限用户编号
Select an existing document baseline policy.,请选择现有文件基线策略。
Baseline Policy Version,基线策略版本
Enter a valid document baseline policy version.,请输入有效的文件基线策略版本。
Publish each document baseline policy version before creating the next.,创建下一版本前请发布每个文件基线策略版本。
Canonical Baseline Policy Snapshot,规范基线策略快照
Canonical Baseline Policy Snapshot does not match its rules.,规范基线策略快照与其规则不匹配。
Baseline Policy Snapshot Hash does not match its rules.,基线策略快照哈希与其规则不匹配。
A draft baseline policy cannot have a publication time.,草稿基线策略不能有发布时间。
NPI Baseline Command Idempotency,NPI 基线命令幂等性
Receipt Key,回执键
baseline.create,创建基线
Response Hash,响应哈希
Sealed,已封存
NPI Baseline Gate Dependency,NPI 基线阶段门依赖
Dependency Key,依赖键
Dependency Snapshot Hash,依赖快照哈希
NPI Baseline Impact Event,NPI 基线影响事件
Impact Key,影响键
Impact Event Type,影响事件类型
Baseline Gate Dependency,基线阶段门依赖
Impact Event Hash,影响事件哈希
NPI Document Baseline,NPI 文件基线
Baseline Version,基线版本
NPI Document Baseline Member,NPI 文件基线成员
Baseline Member Key,基线成员键
Exact Release Evidence,精确发布证据
Baseline Member Hash,基线成员哈希
NPI Document Baseline Policy,NPI 文件基线策略
Baseline Policy Key Hash,基线策略键哈希
NPI Document Baseline Policy Version,NPI 文件基线策略版本
Document Baseline Policy,文件基线策略
Baseline Policy Version Key,基线策略版本键
Baseline successor impact lineage,基线后继修订影响沿革
Affected baseline,受影响基线
Prior revision,原修订版
Successor revision,后继修订版
Requires review,需要重新评审
No baseline successor impact is recorded.,未记录基线后继修订影响。
Exact baseline evidence source,精确基线证据来源
The exact baseline sources are read only for your current permissions.,在您当前的权限下精确基线来源为只读。
Loading exact release baselines,正在加载精确发布基线
No unattached exact release baseline is available for this requirement.,此要求没有可附加的精确发布基线。
Release baseline source,发布基线来源
Source version,来源版本
Source hash,来源哈希
Members,成员
Retry with the same command key,使用同一命令键重试
Attaching exact baseline evidence,正在附加精确基线证据
Attach exact baseline evidence,附加精确基线证据
Baseline successor impact,基线后继修订影响
Only explicitly registered exact baseline members can appear here; prior evidence and decisions remain immutable.,此处仅显示已明确登记的精确基线成员；既有证据和决策保持不可变。
"Select a policy, enter a label, and add released revisions.",请选择策略、输入标签并添加已发布的修订版。
Creating immutable release baseline,正在创建不可变发布基线
Release baselines and successor impact,发布基线与后继修订影响
Immutable baselines,不可变基线
Recorded impacts,已记录影响
Create release baseline,创建发布基线
Loading release baselines,正在加载发布基线
Immutable release baselines,不可变发布基线
Immutable,不可变
No release baseline has been created.,尚未创建发布基线。
Successor impact lineage,后继修订影响沿革
Affected Gate,受影响阶段门
No successor impact has been recorded.,尚未记录后继修订影响。
Create immutable release baseline,创建不可变发布基线
Baseline policy,基线策略
Baseline label,基线标签
Released revision selection,已发布修订版选择
The selected revision is eligible for this baseline.,所选修订版符合此基线的条件。
Select an exactly released revision to add it.,请选择一个精确的已发布修订版以添加。
Add selected released revision,添加所选已发布修订版
Selected baseline members,已选基线成员
Document,文件
Remove,移除
No released revision is selected.,未选择已发布修订版。
"The server revalidates every exact revision, release snapshot and clean private file before creating the immutable baseline.",服务器会在创建不可变基线前重新验证每个精确修订版、发布快照和扫描干净的私有文件。
Create immutable baseline,创建不可变基线
The EBOM policy is unavailable.,EBOM 策略不可用。
You are not authorized to perform this EBOM action.,您无权执行此 EBOM 操作。
The EBOM revision changed. Reload it before continuing.,EBOM 修订版已更改。请重新加载后继续。
Use an explicitly synthetic EBOM namespace.,请使用明确标识为合成数据的 EBOM 命名空间。
Select the supported stable line identity mode.,请选择支持的稳定行标识模式。
The fail-closed EBOM validation rule is required.,必须启用故障关闭的 EBOM 验证规则。
The EBOM policy snapshot hash does not match its rules.,EBOM 策略快照哈希与其规则不匹配。
Enter a valid effectivity date.,请输入有效的生效日期。
Effectivity end cannot be before its start.,生效结束日期不能早于开始日期。
An alternate line requires an alternate group.,替代行必须指定替代组。
Predecessor identity and snapshot hash must be supplied together.,必须同时提供前序修订标识和快照哈希。
The first EBOM revision cannot have a predecessor.,首个 EBOM 修订版不能有前序修订。
A successor EBOM revision requires an exact predecessor.,后继 EBOM 修订版必须指定精确的前序修订。
Select an exact EBOM policy version.,请选择精确的 EBOM 策略版本。
Enter a bounded EBOM line list.,请输入数量受限的 EBOM 行列表。
EBOM line identities and keys must be unique.,EBOM 行标识和键必须唯一。
The EBOM revision snapshot hash does not match its lines.,EBOM 修订版快照哈希与其行不匹配。
The first EBOM revision must use revision number 1.,首个 EBOM 修订版的修订号必须为 1。
Select the exact current EBOM predecessor.,请选择精确的当前 EBOM 前序修订。
The EBOM key does not match the selected synthetic policy.,EBOM 键与所选合成策略不匹配。
The EBOM contains more lines than the selected policy allows.,EBOM 行数超过所选策略允许的上限。
Select an engineering UOM allowed by the EBOM policy.,请选择 EBOM 策略允许的工程计量单位。
Use only attributes allowed by the EBOM policy.,只能使用 EBOM 策略允许的属性。
Quantity precision exceeds the EBOM policy.,数量精度超过 EBOM 策略允许的范围。
Select a supported EBOM lifecycle state.,请选择支持的 EBOM 生命周期状态。
Select a supported EBOM lifecycle event.,请选择支持的 EBOM 生命周期事件。
Select supported EBOM lifecycle states.,请选择支持的 EBOM 生命周期状态。
The EBOM lifecycle version must advance exactly once.,EBOM 生命周期版本必须恰好递增一次。
Select a supported EBOM review decision.,请选择支持的 EBOM 评审决定。
The EBOM lifecycle event does not match its exact transition.,EBOM 生命周期事件与其精确转换不匹配。
Enter a reason for rejecting the EBOM revision.,请输入驳回 EBOM 修订版的原因。
Confirm release of the exact EBOM revision.,请确认发布精确的 EBOM 修订版。
Confirmation intent is only valid for EBOM release.,确认意图仅适用于 EBOM 发布。
The EBOM lifecycle event hash does not match its content.,EBOM 生命周期事件哈希与其内容不匹配。
Select approve or reject.,请选择批准或驳回。
Compare exact revisions from the same EBOM.,请选择同一 EBOM 的精确修订版进行比较。
Every EBOM parent must be another exact line in the revision.,每个 EBOM 父级都必须是该修订版中的另一条精确行。
Every EBOM alternate must reference one unambiguous sibling line.,每个 EBOM 替代项都必须引用一条明确的同级行。
The EBOM hierarchy cannot contain a cycle.,EBOM 层级不能包含循环。
Enter a whole number within the allowed range.,请输入允许范围内的整数。
Enter a positive decimal quantity.,请输入正十进制数量。
Enter a bounded list of values.,请输入数量受限的值列表。
Enter controlled attributes.,请输入受控属性。
Enter a controlled attribute key and value.,请输入受控属性键和值。
Attribute keys must be unique.,属性键必须唯一。
EBOM policy versions can only be changed through authorized administration.,只能通过获授权的管理操作更改 EBOM 策略版本。
EBOM revisions can only be changed through an authorized NPI command.,只能通过获授权的 NPI 命令更改 EBOM 修订版。
EBOM review and release history can only be changed through an authorized NPI command.,只能通过获授权的 NPI 命令更改 EBOM 评审和发布历史。
Select a supported EBOM policy publication state.,请选择支持的 EBOM 策略发布状态。
Engineering UOM Allowlist,工程计量单位允许列表
Controlled Attribute Keys,受控属性键
Creator User IDs,创建者用户标识
Review Submitter User IDs,评审提交者用户标识
Reviewer User IDs,评审者用户标识
Canonical EBOM Line Snapshot,规范 EBOM 行快照
Canonical EBOM Line Snapshot contains unsupported fields.,规范 EBOM 行快照包含不支持的字段。
Controlled Attributes,受控属性
EBOM history cannot be changed.,EBOM 历史不能更改。
EBOM policy users must be enabled internal system users.,EBOM 策略用户必须是已启用的内部系统用户。
EBOM history cannot be deleted.,EBOM 历史不能删除。
The EBOM workspace is temporarily unavailable.,EBOM 工作区暂时不可用。
Engineering BOM Global ID,工程 BOM 全局标识
EBOM Revision Global ID,EBOM 修订版全局标识
Select a supported EBOM command operation.,请选择支持的 EBOM 命令操作。
The EBOM command receipt does not match its Project.,EBOM 命令回执与其项目不匹配。
An EBOM command response must be sealed after success.,EBOM 命令响应必须在成功后封存。
An EBOM command response can only be sealed once.,EBOM 命令响应只能封存一次。
The EBOM command response does not match its exact revision.,EBOM 命令响应与其精确修订版不匹配。
Engineering BOM,工程 BOM
Engineering BOM Revision,工程 BOM 修订版
EBOM Policy Global ID,EBOM 策略全局标识
Engineering BOM must match its exact Global ID.,工程 BOM 必须与其精确全局标识匹配。
Engineering BOM Revision must match its exact Global ID.,工程 BOM 修订版必须与其精确全局标识匹配。
The EBOM lifecycle event does not match its exact revision.,EBOM 生命周期事件与其精确修订版不匹配。
The exact published EBOM policy is unavailable.,精确的已发布 EBOM 策略不可用。
Select supported EBOM lifecycle event values.,请选择支持的 EBOM 生命周期事件值。
EBOM Policy Version,EBOM 策略版本
Prior Lifecycle Version,前一生命周期版本
Canonical EBOM Lifecycle Event,规范 EBOM 生命周期事件
Canonical EBOM Lifecycle Event does not match its transition.,规范 EBOM 生命周期事件与其转换不匹配。
EBOM Revision Snapshot Hash,EBOM 修订版快照哈希
EBOM Policy Snapshot Hash,EBOM 策略快照哈希
EBOM Lifecycle Event Hash,EBOM 生命周期事件哈希
EBOM Policy Key,EBOM 策略键
EBOM Policy Title,EBOM 策略标题
The EBOM policy does not match its Project and tenant.,EBOM 策略与其项目和租户不匹配。
A published EBOM policy version cannot be changed.,已发布的 EBOM 策略版本不能更改。
A new EBOM policy version must start as a draft.,新的 EBOM 策略版本必须从草稿开始。
Enable the EBOM policy before publishing this version.,发布此版本前请启用 EBOM 策略。
Select an existing EBOM policy.,请选择现有的 EBOM 策略。
Enter a valid EBOM policy version.,请输入有效的 EBOM 策略版本。
Publish each EBOM policy version before creating the next.,创建下一版本前请发布当前 EBOM 策略版本。
Canonical EBOM Policy Snapshot,规范 EBOM 策略快照
Canonical EBOM Policy Snapshot does not match its rules.,规范 EBOM 策略快照与其规则不匹配。
EBOM Policy Snapshot Hash does not match its rules.,EBOM 策略快照哈希与其规则不匹配。
A draft EBOM policy cannot have a publication time.,草稿 EBOM 策略不能有发布时间。
Last EBOM Lifecycle Event,最近 EBOM 生命周期事件
EBOM lifecycle identity must match the exact revision.,EBOM 生命周期标识必须与精确修订版匹配。
The EBOM lifecycle does not match its exact revision.,EBOM 生命周期与其精确修订版不匹配。
A new EBOM lifecycle must start as draft version 1.,新的 EBOM 生命周期必须从草稿版本 1 开始。
The EBOM lifecycle does not match its exact event.,EBOM 生命周期与其精确事件不匹配。
The EBOM lifecycle must advance exactly once.,EBOM 生命周期必须恰好推进一次。
Updated By User ID,更新者用户标识
Engineering BOM Key,工程 BOM 键
Latest EBOM Revision,最新 EBOM 修订版
The EBOM does not match its Project and tenant.,EBOM 与其项目和租户不匹配。
Engineering BOM Title,工程 BOM 标题
"Latest EBOM revision identity, number and hash must be supplied together.",必须同时提供最新 EBOM 修订版标识、编号和哈希。
Latest EBOM Revision Number,最新 EBOM 修订号
Latest EBOM Revision Snapshot Hash,最新 EBOM 修订版快照哈希
The latest EBOM revision pointer is unavailable.,最新 EBOM 修订版指针不可用。
The latest EBOM revision must advance exactly once.,最新 EBOM 修订版必须恰好递增一次。
The EBOM line does not match its exact revision.,EBOM 行与其精确修订版不匹配。
Canonical EBOM Line Snapshot does not match its Global ID.,规范 EBOM 行快照与其全局标识不匹配。
Quantity Scale,数量精度位数
Quantity Scale cannot be greater than six.,数量精度位数不能大于六。
Canonical EBOM Revision Snapshot,规范 EBOM 修订版快照
Canonical EBOM Line Snapshot does not match its revision.,规范 EBOM 行快照与其修订版不匹配。
EBOM Line Identity Key is invalid.,EBOM 行标识键无效。
EBOM Line Hash does not match its snapshot.,EBOM 行哈希与其快照不匹配。
EBOM line creation time must match its revision.,EBOM 行创建时间必须与其修订版匹配。
EBOM Line Hash,EBOM 行哈希
Predecessor EBOM Revision,前序 EBOM 修订版
The EBOM revision does not match its Engineering BOM.,EBOM 修订版与其工程 BOM 不匹配。
Canonical EBOM Revision Snapshot contains unsupported fields.,规范 EBOM 修订版快照包含不支持的字段。
EBOM Policy Reference,EBOM 策略引用
EBOM Policy Reference contains unsupported fields.,EBOM 策略引用包含不支持的字段。
Canonical EBOM Revision Snapshot does not match its exact lines.,规范 EBOM 修订版快照与其精确行不匹配。
EBOM Line Count does not match the revision snapshot.,EBOM 行数与修订版快照不匹配。
The exact predecessor EBOM revision is unavailable.,精确的前序 EBOM 修订版不可用。
EBOM Revision Number,EBOM 修订号
NPI EBOM Command Idempotency,NPI EBOM 命令幂等回执
ebom.create,建立 EBOM
ebom.revise,修订 EBOM
ebom.submit_review,提交 EBOM 评审
ebom.review,评审 EBOM
ebom.release,发布 EBOM
NPI EBOM Lifecycle Event,NPI EBOM 生命周期事件
review_submitted,已提交评审
Authority Action,授权操作
submit_review,提交评审
review,评审
Review Decision,评审决定
approve,批准
Decision Reason,决定原因
NPI EBOM Policy,NPI EBOM 策略
EBOM Policy Key Hash,EBOM 策略键哈希
NPI EBOM Policy Version,NPI EBOM 策略版本
EBOM Policy,EBOM 策略
EBOM Policy Version Key,EBOM 策略版本键
Synthetic EBOM Namespace,合成 EBOM 命名空间
Line Identity Mode,行标识模式
caller_supplied_stable_key,调用方提供的稳定键
Maximum Nodes,最大节点数
Require Acyclic Graph,要求无环图
Require Closed Alternates,要求封闭替代关系
Require Effectivity Order,要求生效时间有序
NPI EBOM Revision Lifecycle,NPI EBOM 修订版生命周期
Current State,当前状态
NPI Engineering BOM,NPI 工程 BOM
Engineering BOM Key Hash,工程 BOM 键哈希
NPI Engineering BOM Line,NPI 工程 BOM 行
EBOM Line Identity Key,EBOM 行标识键
EBOM Line Key,EBOM 行键
Parent EBOM Line Key,父级 EBOM 行键
Engineering Item Identity,工程物料标识
Engineering Description,工程描述
Engineering Quantity,工程数量
Engineering UOM,工程计量单位
Alternate For EBOM Line Key,所替代的 EBOM 行键
Alternate Group Key,替代组键
Effectivity Start,生效开始日期
Effectivity End,生效结束日期
NPI Engineering BOM Revision,NPI 工程 BOM 修订版
EBOM Revision Key,EBOM 修订版键
Predecessor EBOM Snapshot Hash,前序 EBOM 快照哈希
Engineering Effectivity Note,工程生效说明
EBOM Line Count,EBOM 行数
The EBOM is unavailable or you do not have access.,EBOM 不可用，或您无权访问。
The EBOM command key was already used for different input.,EBOM 命令键已用于其他输入。
Enter a lowercase SHA-256 value.,输入小写 SHA-256 值。
Enter a bounded text value.,输入长度受限的文本值。
Select the required confirmation intent.,选择所需的确认意图。
Enter a valid EBOM line.,输入有效的 EBOM 行。
EBOM line fields are invalid.,EBOM 行字段无效。
Enter controlled text attributes.,输入受控文本属性。
Enter a supported engineering identity.,输入支持的工程标识。
Enter a canonical effectivity date.,输入规范的生效日期。
An EBOM with this engineering key already exists.,已存在使用此工程键的 EBOM。
Added,新增
Removed,移除
Quantity changed,数量已变更
Substitution changed,替代关系已变更
Attributes changed,属性已变更
Command failed,命令失败
Lines,行
Add line,添加行
Line key,行键
Parent line,父级行
Engineering item,工程物料
Description,描述
Quantity,数量
Alternate for,替代目标
Alternate group,替代组
Attributes,属性
Line {{number}} key,第 {{number}} 行键
Line {{number}} parent,第 {{number}} 行父级
Line {{number}} engineering item,第 {{number}} 行工程物料
Line {{number}} description,第 {{number}} 行描述
Line {{number}} quantity,第 {{number}} 行数量
Line {{number}} engineering UOM,第 {{number}} 行工程计量单位
Select UOM,选择计量单位
Line {{number}} alternate target,第 {{number}} 行替代目标
Line {{number}} alternate group,第 {{number}} 行替代组
Line {{number}} effective from,第 {{number}} 行生效开始日期
Line {{number}} effective to,第 {{number}} 行生效结束日期
Line {{number}} attributes,第 {{number}} 行属性
key=value; key=value,属性键=属性值；属性键=属性值
Remove line {{number}},移除第 {{number}} 行
"Line identity, hierarchy, alternates, effectivity, quantities and attributes are validated by the exact EBOM policy.","行标识、层级、替代关系、生效范围、数量和属性均由精确 EBOM 策略验证。"
"Complete the exact policy, reason and every required EBOM line field before continuing.","继续前，请完整填写精确策略、原因和每个必填 EBOM 行字段。"
Creating EBOM,正在创建 EBOM
Creating immutable EBOM revision,正在创建不可变 EBOM 修订版
Submitting EBOM for review,正在提交 EBOM 以供审查
A rejection reason is required.,必须填写驳回原因。
Approving EBOM review,正在批准 EBOM 审查
Rejecting EBOM review,正在驳回 EBOM 审查
Confirm the exact EBOM revision before release.,发布前请确认精确 EBOM 修订版。
Releasing exact EBOM revision,正在发布精确 EBOM 修订版
Select two different exact revisions to compare.,请选择两个不同的精确修订版进行比较。
The live EBOM data source is not configured.,未配置实时 EBOM 数据源。
Loading project EBOM workspace,正在加载项目 EBOM 工作区
Project EBOM workspace,项目 EBOM 工作区
EBOM working revisions,EBOM 工作修订版
NPI-owned working structures,NPI 主责的工作结构
Create EBOM,创建 EBOM
Working structure,工作结构
"This workspace does not create formal ERPNext Items, MBOMs, routings or production execution.","此工作区不会创建正式 ERPNext 物料、MBOM、工艺路线或生产执行记录。"
You can inspect EBOM history but cannot create or change it.,您可以查看 EBOM 历史，但不能创建或更改内容。
EBOM creation is unavailable because no accepted synthetic EBOM policy is published.,由于尚未发布已接受的合成 EBOM 策略，因此无法创建 EBOM。
No EBOM working structure,没有 EBOM 工作结构
Create the first EBOM under an exact published synthetic policy.,请依据精确的已发布合成策略创建第一个 EBOM。
EBOM structures,EBOM 结构
EBOM key,EBOM 键
Latest revision,最新修订版
Loading exact EBOM revisions,正在加载精确 EBOM 修订版
Immutable revisions,不可变修订版
Create successor revision,创建后继修订版
Compare revisions,比较修订版
Exact revision lines,精确修订版行
Alternate,替代项
EBOM inspector,EBOM 检查器
Record review decision,记录审查决定
No lifecycle event has been recorded.,尚未记录生命周期事件。
Create EBOM working structure,创建 EBOM 工作结构
Create immutable successor revision,创建不可变后继修订版
Exact EBOM policy,精确 EBOM 策略
Effectivity note,生效说明
EBOM lifecycle review,EBOM 生命周期审查
This action applies only to EBOM revision {{revision}} with {{lines}} immutable lines.,此操作仅适用于包含 {{lines}} 个不可变行的 EBOM 修订版 {{revision}}。
Approve,批准
I confirm release of this exact immutable EBOM revision. No ERPNext execution will occur.,我确认发布此精确不可变的 EBOM 修订版。不会执行任何 ERPNext 操作。
Record decision,记录决定
Release exact revision,发布精确修订版
Compare exact EBOM revisions,比较精确 EBOM 修订版
From revision,起始修订版
To revision,目标修订版
Comparing exact EBOM revisions,正在比较精确 EBOM 修订版
Identical revisions,修订版相同
Differences found,发现差异
The selected exact revisions have no line differences.,所选精确修订版没有行差异。
Change type,变更类型
Changed fields,已变更字段
Before,变更前
After,变更后
EBOM,EBOM
Publish Request Global ID,发布请求全局标识符
Select the operation-specific EBOM publish command.,请选择特定操作的 EBOM 发布命令。
Publish Request Payload Hash,发布请求载荷哈希
The publish command receipt identity cannot be changed.,发布命令回执标识不可更改。
A sealed publish command receipt cannot be changed.,已封存的发布命令回执不可更改。
A sealed publish command receipt requires its exact response.,已封存的发布命令回执必须包含其精确响应。
The sealed publish request is unavailable.,已封存的发布请求不可用。
Sealed Response Payload,已封存响应载荷
Sealed Response Hash,已封存响应哈希
The sealed response hash does not match its payload.,已封存响应哈希与其载荷不匹配。
An unsealed publish command receipt cannot contain a response.,未封存的发布命令回执不能包含响应。
EBOM Line Global ID,EBOM 行全局标识符
The exact EBOM line is unavailable.,精确 EBOM 行不可用。
Engineering Item ID,工程物料标识符
Mapping Version,映射版本
Phase 5 can persist only an unmapped Mock observation without ERP identifiers.,第 5 阶段只能持久化不含企业资源计划系统标识符的未映射模拟观察记录。
Mapping Observation Snapshot,映射观察快照
The mapping observation snapshot does not match its fields.,映射观察快照与其字段不匹配。
Mapping Observation Hash,映射观察哈希
The mapping observation hash does not match its fields.,映射观察哈希与其字段不匹配。
EBOM Publish Request,EBOM 发布请求
Mapping Observation,映射观察
